HUD_unit_occupancy_rate,average_Jan_temperature,average_summer_temperature,city_or_urban,gini_coefficient_2016,high_housing_density,house_price_index_2009,log_median_rent,medicare_reimbursements_per_enrollee,migration_4_year_change,net_migration,number_eviction,percentage_excessive_drinking,percentage_owners_cost_burden_2016,percentage_renters_severe_cost_burden_2016,poverty_rate,proportion_one_person_households,rate_unemployment,rental_vacancy_rate,share_HUD_units,share_built_before_1940,share_no_bachelors,share_overcrowded_units_2016,share_renters_2016,share_under_18_with_single_parent,share_veteran_status,suburban,total_Jan_precipitation,total_annual_precipitation,utility_costs
89.0,39.4199981689453,77.9799957275391,1,51.560001373291,1,-3.22599429336749,2.08815336227417,13.02175,-1.23334789276123,-7920,0,0.178491562604904,17.8118934631348,28.8495178222656,20.8688430786133,38.9636001586914,6.58379697799683,7.81968212127686,11.8558969497681,46.9791831970215,68.2418518066406,2.04978227615356,53.4482078552246,54.4704246520996,7.24010562896729,0,2.74000000953674,42.1300010681152,16.7000007629395
83.0702056884766,39.2364234924316,75.9622421264648,0,46.1091079711914,0,-3.6709056235015,2.19678544998169,8.618617276041,0.505384624004364,2367,682,0.180743902921677,14.0511302947998,23.9169979095459,11.3763961791992,27.2981586456299,3.55207467079163,6.61554336547852,2.22363686561584,8.06952953338623,57.4913444519043,1.21404421329498,34.5138931274414,21.2340774536133,9.99711418151855,0,3.42678356170654,38.4864501953125,16.4321937561035
92.2782592773438,25.5670318603516,66.6817626953125,0,43.9669532775879,0,15.3337821127036,2.07380056381226,8.58538757199941,1.07885146141052,22224,1939,0.195318669080734,15.2901697158813,25.503604888916,12.9430828094482,26.2045631408691,3.5177628993988,6.3997654914856,2.29725289344788,10.6787843704224,68.5400466918945,2.49636268615723,32.0561866760254,21.9307994842529,10.6656284332275,0,2.13018012046814,16.7991981506348,13.7184810638428
92.0,47.75,61.4533348083496,0,52.5099983215332,0,32.8932716806643,2.82494401931763,10.66443,-0.367786824703217,-511,0,0.198849186301231,19.3504848480225,27.6895561218262,7.62124729156494,31.2921466827393,3.27569723129272,2.6242082118988,3.09660530090332,12.6965312957764,42.8077926635742,3.62643671035767,36.5900382995605,15.8609895706177,6.79536390304565,1,17.0100002288818,40.8099975585938,7.80000019073486
96.0,34.4300003051758,72.1100006103516,0,44.4500007629395,0,6.13281633454403,2.31154489517212,12.11486,0.339998304843903,2148,857,0.21655760705471,19.1929168701172,26.4555931091309,7.81075382232666,24.1078281402588,4.0873908996582,6.27254915237427,4.4111213684082,23.9514427185059,63.0034103393555,1.20437633991241,24.0557022094727,22.4509754180908,9.07064533233643,1,5.48000001907349,36.5400009155273,13.1000003814697
92.948616027832,34.3846969604492,73.9485549926758,0,43.0854721069336,0,0.937633160114117,1.74047648906708,9.9905904730069,0.275328308343887,254,18795,0.181107759475708,12.1605548858643,22.1485176086426,12.0465126037598,26.3903026580811,5.09866380691528,5.31823301315308,3.19103646278381,19.2062816619873,75.5831756591797,1.29820990562439,27.9328765869141,21.5723609924316,10.5140600204468,0,4.0827751159668,37.7541046142578,16.1032123565674
94.0,45.2645530700684,77.5667877197266,0,44.3801383972168,0,29.7821322755122,2.07218885421753,10.6819520831216,0.971227645874023,436,0,0.176936984062195,17.9945487976074,24.464054107666,16.7469615936279,21.1084880828857,9.36206531524658,4.78530693054199,3.29099416732788,5.84225845336914,83.5102691650391,7.07230424880981,42.3573989868164,21.0664653778076,11.6006231307983,1,12.7839155197144,32.4682350158691,13.6682834625244
95.0,35.1100006103516,74.6033325195313,0,42.3299980163574,0,-0.880274327771502,2.05155634880066,8.4206,-0.0359648540616035,417,492,0.214857861399651,14.4649391174316,26.9721755981445,10.4021797180176,23.7527465820313,4.12906312942505,3.90689659118652,2.01202440261841,21.9017200469971,73.0722427368164,1.91108775138855,31.5622596740723,17.7654571533203,8.78011608123779,1,2.99000000953674,38.3899993896484,15.3999996185303
94.0,34.8800010681152,74.4700012207031,0,41.3800010681152,0,-9.25746009715476,1.94448053836823,10.20518,0.345628589391708,1188,576,0.191757440567017,16.3211059570313,23.2689399719238,9.57799434661865,24.6268043518066,4.62086534500122,4.85250473022461,1.90245544910431,18.8779640197754,74.6351089477539,1.18030095100403,25.5202140808105,24.0481758117676,10.4082946777344,1,2.79999995231628,38.8300018310547,17.2000007629395
89.0,29.0799999237061,68.1800003051758,0,46.5999984741211,0,-16.8145620022753,1.95868539810181,9.92162,0.434854030609131,133,0,0.18467453122139,19.4649295806885,27.3322830200195,16.2398834228516,30.8208675384521,4.77816677093506,11.2778406143188,4.09801959991455,21.5832405090332,77.4703063964844,1.93880105018616,33.0096054077148,23.0759754180908,9.62315464019775,0,3.46000003814697,39.4300003051758,15.3000001907349
91.9314956665039,32.998161315918,72.281623840332,0,45.730339050293,0,-10.6708740601824,2.16592073440552,11.1456005500297,-0.150378033518791,-9012,10726,0.186243429780006,18.1591548919678,26.9908676147461,9.93771457672119,29.102596282959,5.24326753616333,6.54854011535645,5.57857894897461,22.6536846160889,62.6942024230957,1.59709179401398,33.9936332702637,26.8865261077881,8.30628490447998,1,3.5419328212738,35.823558807373,16.2544364929199
93.0,33.7099990844727,73.7666625976563,0,44.3500022888184,0,0.299552154699413,1.68824911117554,9.29442,-0.426702469587326,-1273,1841,0.183241203427315,12.4145832061768,21.8630104064941,12.8697185516357,28.5669860839844,5.4403190612793,5.24784231185913,3.89935684204102,21.0730781555176,75.1920166015625,0.937783360481262,31.2684898376465,27.3511028289795,10.732798576355,1,4.98000001907349,36.060001373291,14.8000001907349
92.0,33.310001373291,64.913330078125,0,42.5900001525879,0,19.3542538564975,2.19165349006653,9.0431,0.91314023733139,6310,571,0.180340558290482,16.5498218536377,21.85178565979,9.00207901000977,23.8150577545166,6.01295328140259,2.89580750465393,2.16576290130615,4.54319334030151,71.8266448974609,2.89497065544128,35.3103675842285,19.0431690216064,11.2780075073242,1,6.32000017166138,74.9000015258789,12.6999998092651
86.0140686035156,40.7994613647461,77.6545028686523,0,44.9499282836914,0,-17.3178092979938,1.99847984313965,10.5577287330769,0.330183416604996,688,0,0.152222201228142,16.0837135314941,30.7495059967041,15.7937440872192,27.9203205108643,7.25251293182373,17.070873260498,2.53584933280945,10.4277086257935,72.6886749267578,1.9001476764679,34.1450157165527,30.5336856842041,11.0337467193604,0,3.79621291160584,53.724723815918,20.4350280761719
92.0,39.6500015258789,76.3000030517578,1,49.6199989318848,1,7.60135559181623,1.88706958293915,8.83352,0.0416165590286255,2180,2829,0.19827102124691,10.1475801467896,26.7644367218018,17.0523929595947,31.9213218688965,3.62388825416565,5.23555183410645,4.43696689605713,7.51487159729004,56.8680000305176,2.10061764717102,46.4326667785645,30.8045902252197,8.35836791992188,0,4.80999994277954,45.0200004577637,13.3000001907349
97.0,34.2000007629395,63.9533348083496,0,42.6999969482422,0,24.229833020667,2.26072096824646,8.95131,0.477112948894501,6639,730,0.208505377173424,16.0854072570801,23.7052402496338,8.872239112854,24.6726131439209,4.0867919921875,2.92397665977478,1.72690212726593,2.39287781715393,57.713436126709,3.69883728027344,39.9151496887207,17.0263328552246,8.38720226287842,1,6.28000020980835,65.5,15.1999998092651
96.7971115112305,42.078540802002,74.33544921875,0,45.928108215332,0,6.32288315142016,1.90086090564728,10.4969198103716,0.478426039218903,-186,576,0.178222894668579,18.994421005249,28.5395832061768,18.8574886322021,26.9982776641846,8.28079032897949,5.49850606918335,1.58353650569916,7.71616840362549,86.591796875,4.74250841140747,36.1487731933594,23.7103443145752,10.7783470153809,0,15.3338747024536,47.1115951538086,15.2305326461792
91.4342727661133,28.3660507202148,69.4273376464844,1,45.131233215332,0,43.8639080792526,2.33898234367371,9.70781023340772,-0.165938436985016,28122,12640,0.218968853354454,14.7482681274414,24.4572219848633,9.55647563934326,28.0435600280762,3.03678059577942,3.90164852142334,2.9258348941803,6.50749635696411,55.7602386474609,2.77805805206299,36.9055557250977,22.8989810943604,8.53410243988037,0,0.764470040798187,14.9086103439331,11.8555469512939
94.0,34.8600006103516,62.8833351135254,1,46.5900001525879,0,4.53387671930719,2.0347056388855,8.4722,1.48340618610382,6554,919,0.192840099334717,17.1814212799072,32.682502746582,18.0130500793457,29.0963382720947,5.06544542312622,3.64413523674011,3.10492038726807,7.34594297409058,71.6963043212891,2.32187175750732,41.2306060791016,24.3661708831787,11.4026098251343,0,8.02999973297119,70.9400024414063,12.0
75.0348968505859,47.4644165039063,69.8888626098633,0,45.2303810119629,0,37.2909131404815,2.4664032459259,10.1866834832902,-0.0795983821153641,434,459,0.177423864603043,20.500186920166,25.4181175231934,12.1251249313354,20.8260860443115,7.55912590026855,3.84595108032227,3.38290929794312,8.03793144226074,78.9311828613281,12.2645902633667,48.7841377258301,20.4138031005859,6.84267902374268,0,11.7228698730469,20.4785423278809,10.190770149231
94.0,29.5499992370605,71.3766632080078,1,46.7000007629395,0,6.62720301358806,1.85002839565277,9.39165,-0.39702707529068,514,1668,0.218204692006111,12.7968473434448,26.0727977752686,16.1425132751465,30.0623092651367,4.05852031707764,4.57549667358398,3.72525453567505,14.3958702087402,62.9134521484375,1.2954158782959,36.1869888305664,27.9593162536621,8.98166561126709,0,3.58999991416931,38.810001373291,10.0
95.0837097167969,50.9953460693359,80.8743133544922,0,47.6335334777832,0,-0.852476571257,1.86224758625031,9.3181631810327,-0.0006589146796613,14,591,0.166727036237717,12.1884155273438,24.9629383087158,13.066967010498,29.4301300048828,5.35658359527588,8.24999332427979,4.52810955047607,7.19157886505127,65.9837112426758,1.23592507839203,31.7696208953857,32.0775985717773,9.14955806732178,1,6.66987609863281,38.593376159668,19.4923305511475
93.0,29.4300003051758,70.9566650390625,1,44.0200004577637,0,-1.5497642457692,1.73518908023834,10.06611,0.351834118366241,-130,1628,0.186157464981079,13.4398221969604,25.7814044952393,16.3760089874268,31.0233764648438,4.80422639846802,8.83296394348145,4.12874174118042,25.5015068054199,78.7385711669922,1.28651881217957,30.3904762268066,31.1216621398926,11.9681816101074,0,3.5699999332428,37.9599990844727,13.0
91.0,32.1599998474121,75.2066650390625,1,46.5999984741211,0,-4.06941950927586,1.63315439224243,9.09464,-0.237445056438446,-909,485,0.188189134001732,8.99353408813477,24.4152164459229,16.6524448394775,33.3325881958008,6.56410694122314,6.65425825119019,5.96535730361938,20.722957611084,75.3921966552734,1.44895231723785,30.9496231079102,31.7894725799561,11.151647567749,0,1.87999999523163,35.5699996948242,14.1000003814697
90.0,35.560001373291,75.1766662597656,1,46.8899993896484,1,11.7514912076846,1.94591009616852,10.04575,-0.170160412788391,6681,11139,0.197150334715843,14.1230773925781,23.4862937927246,16.1792373657227,32.0700988769531,4.10851192474365,5.5145411491394,4.43746328353882,10.8628482818604,59.6416206359863,2.1494448184967,46.6605987548828,31.088903427124,8.07059097290039,0,2.85999989509583,39.0100021362305,16.8999996185303
92.0440979003906,40.7812118530273,77.9648208618164,1,46.7319374084473,0,3.81066603389061,1.78478300571442,8.85471265942577,0.434119939804077,8133,0,0.171395972371101,10.7452459335327,18.3227100372314,12.3160619735718,24.6965980529785,2.86227941513062,4.33599853515625,1.46105015277863,4.00664234161377,68.8248443603516,3.34654927253723,38.0827407836914,19.0470962524414,9.53321170806885,0,2.88071393966675,35.850715637207,16.2303123474121
96.0,37.9599990844727,76.9633331298828,0,43.810001373291,0,-14.4975464049499,2.07065296173096,12.34996,-0.0147666931152344,-460,0,0.167823970317841,17.1775226593018,30.0692825317383,12.4576454162598,27.7303638458252,6.40543556213379,6.6402645111084,5.58916234970093,19.0662326812744,77.6871032714844,1.19150686264038,28.8435363769531,28.5965023040771,10.6302118301392,1,2.70000004768372,39.9700012207031,18.7999992370605
91.0,46.5800018310547,80.1733322143555,1,48.9899978637695,1,10.8594311530958,2.11866211891174,8.59147,-0.163474798202515,13950,10019,0.19555538892746,13.7807636260986,22.3689250946045,12.0965309143066,30.1785907745361,4.73702716827393,5.12903642654419,2.13598442077637,2.78471350669861,55.0256385803223,2.39371871948242,43.0882301330566,28.5428848266602,7.07894802093506,0,5.5,33.4799995422363,14.5
97.3170318603516,39.7519073486328,73.0886459350586,1,47.6730995178223,0,17.5009350189692,2.04412460327148,10.4827046380256,0.257728815078735,-1739,3233,0.162301123142242,18.1171112060547,31.6176242828369,24.2538547515869,21.2064952850342,9.47345447540283,4.71171808242798,4.85741138458252,5.84536790847778,81.3604431152344,9.44434070587158,46.3736038208008,26.4470634460449,6.7774510383606,0,12.1385831832886,20.2139892578125,13.7229337692261
92.9108581542969,45.5572319030762,78.7834548950195,0,44.8065948486328,0,-5.86474224817817,1.6870276927948,9.19432155748979,0.343218624591827,24898,23678,0.165285289287567,13.95876121521,24.4654998779297,16.1279716491699,26.9188098907471,5.40521907806396,7.34216356277466,2.66360592842102,6.20622253417969,78.8484649658203,2.50844669342041,31.5410346984863,28.8153648376465,10.9857425689697,0,4.00382995605469,48.0873260498047,18.920446395874
95.0,44.9099998474121,80.4333343505859,1,46.0299987792969,0,23.4524456200845,2.02154755592346,12.08795,0.0377560257911682,-2310,0,0.194781735539436,17.2116641998291,28.6520519256592,21.5790328979492,20.067699432373,10.4130573272705,5.55163860321045,1.979611992836,4.44983053207397,84.5490112304688,9.09593391418457,43.0850372314453,24.6669044494629,7.74339580535889,0,5.11999988555908,9.21000003814697,15.0
89.0,35.939998626709,76.1600036621094,0,46.5499992370605,1,-0.627490736209197,2.34276676177979,10.60127,-0.0647828727960587,1470,863,0.191767826676369,16.0391693115234,25.0656089782715,6.05576515197754,26.1914138793945,4.14222717285156,6.27534532546997,1.75455486774445,18.0356025695801,48.6666488647461,1.12138736248016,27.8346099853516,16.1277694702148,7.71662759780884,1,3.10999989509583,37.2799987792969,14.0
88.0,26.1000003814697,74.0366668701172,1,44.810001373291,0,8.12519115098378,1.97408103942871,7.6831,0.234852075576782,3920,1504,0.212704017758369,12.116847038269,22.5597686767578,10.6637344360352,28.3099918365479,3.45862030982971,4.76579904556274,2.93115377426147,15.7840642929077,62.5855560302734,2.63331842422485,32.821533203125,24.1292324066162,8.38880348205566,0,1.82000005245209,36.2999992370605,10.6999998092651
90.1155700683594,40.501407623291,76.8752670288086,0,45.2638549804688,0,3.01612666393076,1.58788681030273,9.90188877112934,0.0742472186684608,1002,4390,0.148569837212563,11.767728805542,23.3693695068359,18.416431427002,26.5585117340088,5.46802997589111,5.70104217529297,3.8168740272522,9.05330848693848,79.6784057617188,1.86146819591522,30.5476303100586,24.9948062896729,9.84312534332275,0,4.16625738143921,48.4720001220703,16.2997589111328
91.0,36.2799987792969,75.3833312988281,0,49.4799995422363,1,-7.25711824379522,2.29253482818604,11.34658,-0.416869163513184,-673,3,0.178762346506119,19.0609893798828,26.6408557891846,10.4549598693848,26.8310661315918,4.35907745361328,6.5933198928833,5.35613107681274,22.7403564453125,57.947681427002,2.17783880233765,35.9089813232422,26.4661312103271,5.72672319412231,1,3.99000000953674,39.1900024414063,15.3999996185303
95.0,46.6199989318848,87.4300003051758,0,44.4200019836426,0,39.417855686914,2.29354429244995,12.60336,0.203331142663956,481,0,0.178135827183723,20.3494777679443,31.5218963623047,17.2666988372803,19.4042224884033,5.77834224700928,5.59324216842651,2.06689524650574,3.82346057891846,80.6075592041016,8.79593849182129,40.9334297180176,25.8702507019043,7.30587673187256,1,2.91000008583069,6.59999990463257,15.3000001907349
95.0,37.4900016784668,75.2099990844727,0,44.0900001525879,1,-3.47990438601367,2.44147706031799,12.4812,0.377097427845001,2813,0,0.176855340600014,21.4192771911621,34.7350234985352,10.8767433166504,28.9422264099121,5.21333312988281,2.99283480644226,1.83410477638245,4.54211664199829,69.7666778564453,2.31661796569824,19.8702659606934,15.4260997772217,10.4588661193848,1,4.40999984741211,42.1199989318848,17.8999996185303
87.3216781616211,35.1096267700195,73.5120468139648,0,45.2185096740723,0,8.88893172525115,1.45989489555359,10.1979765331197,-0.832028090953827,-1262,635,0.128467604517937,8.07232189178467,23.9920349121094,15.2243585586548,32.2579917907715,7.00066518783569,8.02270221710205,5.4985466003418,25.1264457702637,77.1228942871094,1.07915794849396,27.5211811065674,26.4134922027588,11.3310089111328,0,4.16474390029907,42.2801246643066,16.585391998291
100.0,45.5400009155273,79.25,1,44.6300010681152,1,9.72817410301656,2.14241647720337,8.71257,0.0931937694549561,17717,4799,0.200129359960556,12.1747541427612,21.4949645996094,8.95978927612305,26.0075798034668,4.29383230209351,5.35186910629272,1.72713661193848,2.26757192611694,47.6106338500977,2.53077745437622,36.5580253601074,21.0514068603516,7.95684242248535,0,3.52999997138977,52.1599998474121,13.6999998092651
94.0,50.1599998474121,80.8400039672852,1,53.4099998474121,1,0.559143513501795,1.86408007144928,8.27934,-0.311737328767776,525,0,0.165083840489388,12.8272247314453,36.9714622497559,25.5563201904297,34.6451072692871,5.50087547302246,8.16293239593506,4.59722280502319,4.70810508728027,58.7225074768066,2.33179664611816,61.4685668945313,36.1700134277344,6.89441251754761,0,6.44999980926514,35.6100006103516,15.5
91.5695495605469,30.9762172698975,75.5082015991211,0,43.3629989624023,0,8.30646059116714,1.50726902484894,9.17470010938042,-0.317790955305099,-1534,220,0.206247761845589,9.58688735961914,19.8844318389893,13.6146869659424,30.6558036804199,5.24521255493164,8.18236064910889,3.8676393032074,29.5435276031494,76.3810882568359,1.45502769947052,27.8856182098389,23.9497699737549,11.1030569076538,0,1.31926679611206,31.7826557159424,14.291974067688
99.0,33.3499984741211,72.6100006103516,0,45.6100006103516,1,-2.43101667404456,2.5470986366272,11.17383,-0.289130717515945,-617,2,0.18008841574192,19.4578227996826,20.9181270599365,5.33533525466919,23.6265811920166,3.91279864311218,5.49265909194946,1.93840622901917,14.0903587341309,44.3531265258789,1.38538062572479,24.6836986541748,12.7577991485596,5.80009460449219,1,3.84999990463257,38.0200004577637,11.1000003814697
92.0,30.8099994659424,73.5999984741211,1,49.5499992370605,1,18.0161821995805,1.8437192440033,12.07052,0.172686994075775,-10728,9873,0.199672773480415,13.9756832122803,33.9164619445801,22.5008792877197,32.8464393615723,6.2664270401001,6.92730712890625,5.28856086730957,21.0611724853516,76.5165863037109,2.18639636039734,37.9340362548828,38.9027290344238,7.68627548217773,0,2.98000001907349,35.5900001525879,17.6000003814697
92.0,29.7099990844727,69.9866638183594,0,45.4300003051758,0,-6.96576151121604,1.69561553001404,10.21698,-0.396546065807343,-402,1057,0.201131790876389,14.7133007049561,24.8156509399414,14.0839204788208,32.1023597717285,6.30766248703003,5.30268335342407,6.02587366104126,35.6871910095215,75.4514236450195,1.14889347553253,32.0364837646484,32.5252838134766,10.5332584381104,1,3.26999998092651,37.8400001525879,16.7000007629395
99.0,36.6399993896484,74.9766693115234,0,43.5400009155273,0,-9.06154123804367,1.98924326896667,10.87433,0.277041137218475,408,0,0.158180624246597,15.8786506652832,22.7640972137451,12.5298709869385,27.0528049468994,5.12337207794189,4.58062076568604,5.38252401351929,19.753589630127,78.5209655761719,1.89859890937805,35.4583396911621,23.4694786071777,11.2630453109741,1,3.42000007629395,33.1599998474121,13.8000001907349
94.1694793701172,39.8211860656738,77.9389419555664,1,43.9462585449219,1,21.9773431187431,2.87483787536621,8.30754493763189,-1.32613170146942,242,535,0.257337480783463,13.1148834228516,19.0264358520508,7.19412708282471,38.7539100646973,2.64574980735779,5.49748992919922,2.31219244003296,9.3162899017334,23.6864547729492,2.72569727897644,54.9098854064941,17.959924697876,7.48558330535889,0,2.80774021148682,34.5919952392578,7.22486877441406
93.5709915161133,64.9956512451172,82.9073257446289,0,47.5388107299805,0,30.4869431655652,2.17295455932617,10.0559191932444,1.2294088602066,23661,1659,0.174690112471581,15.0460081100464,26.8613929748535,11.5349006652832,30.6915912628174,4.52956104278564,9.28686428070068,1.12699925899506,1.69070553779602,71.6238861083984,1.79162991046906,28.3644790649414,27.7005920410156,13.329815864563,1,1.48763358592987,57.966236114502,15.1760311126709
93.01611328125,39.569953918457,78.8280181884766,0,45.6040382385254,0,4.17497831697888,1.62910282611847,9.1956515147845,1.91393637657166,209,494,0.170373529195786,11.1692886352539,20.7248115539551,16.0840930938721,27.0612411499023,4.22589206695557,5.06386041641235,2.90680313110352,14.7844877243042,77.6172561645508,1.96501338481903,33.5132026672363,18.5101318359375,10.7760448455811,0,3.36951661109924,37.4355773925781,18.5161113739014
96.0,62.2900009155273,83.0699996948242,0,47.7200012207031,0,14.2551091134402,2.29455304145813,10.05145,0.777217626571655,8273,0,0.213989958167076,14.773323059082,24.5351085662842,7.58915233612061,23.4798545837402,3.77059531211853,6.79227495193481,0.300244867801666,2.847576379776,56.419189453125,0.975303709506989,23.9115467071533,17.0049114227295,12.64808177948,1,1.94000005722046,43.3600006103516,15.8000001907349
93.5389175415039,29.2284488677979,69.0423355102539,0,43.4247817993164,0,5.5403830383607,1.71007871627808,8.4539511307579,-0.487554967403412,-2314,0,0.195935606956482,11.5089321136475,25.5803470611572,13.9432382583618,29.5907669067383,5.67723751068115,5.55184125900269,3.32404112815857,35.7004432678223,76.3943481445313,1.51105487346649,28.5548114776611,22.5531005859375,11.6881551742554,0,2.86477065086365,32.6013526916504,13.8256406784058
93.12060546875,18.891716003418,64.1552200317383,0,43.9236106872559,0,7.64471420907752,1.65148544311523,8.24832384791468,-1.46525478363037,-854,234,0.23195031285286,10.6690015792847,28.5232906341553,13.9713659286499,31.1885738372803,5.93078899383545,7.96996974945068,3.33558440208435,21.8568553924561,70.2805328369141,1.05343103408813,27.9389896392822,19.5093116760254,13.2501764297485,0,1.69593453407288,38.1557540893555,11.8427314758301
90.1450271606445,35.2123031616211,78.2018280029297,0,39.4972267150879,0,1.14872290057799,2.03810715675354,9.74072673892654,0.574960768222809,4472,804,0.211992055177689,12.510232925415,19.3916549682617,6.30788946151733,22.6238784790039,3.65748739242554,6.32353353500366,1.77191090583801,3.50688433647156,64.8844146728516,1.02592051029205,20.8645935058594,16.3996734619141,10.3295335769653,1,1.4026312828064,38.5823974609375,15.4395999908447
92.0,29.3400001525879,69.3433380126953,0,45.8499984741211,0,-9.19444212402195,1.76301693916321,9.60228,-0.406189858913422,-508,629,0.214078724384308,14.9045181274414,26.4087982177734,13.6286468505859,32.9854202270508,5.65304517745972,4.77912950515747,6.62498092651367,39.367259979248,70.24169921875,1.19050419330597,34.1148719787598,28.8982353210449,10.3904695510864,1,3.5699999332428,38.0499992370605,13.3999996185303
94.0,35.8300018310547,75.2933349609375,0,47.9300003051758,1,0.0434478264018026,2.52652835845947,11.73307,-0.347746133804321,1627,4,0.163869738578796,20.6693058013916,26.0507221221924,6.76887559890747,23.7405395507813,4.18979549407959,3.51769280433655,3.04307079315186,20.2524433135986,48.4899711608887,2.20726323127747,35.3126525878906,15.6028747558594,4.80294132232666,1,3.50999999046326,38.4199981689453,12.8999996185303
88.9993438720703,35.6715660095215,77.528434753418,0,42.8715019226074,0,2.10106393564304,1.63728868961334,9.18494478137365,0.231252893805504,3420,4853,0.179730519652367,12.2635145187378,21.7711734771729,14.4673004150391,26.9938793182373,4.73923110961914,6.11258792877197,2.45795202255249,10.5438575744629,76.9039840698242,1.85812187194824,30.4125347137451,22.2355442047119,11.8384122848511,0,1.7186838388443,40.6275291442871,17.735782623291
93.0,32.810001373291,74.4100036621094,1,48.8099975585938,1,-2.8490699317165,1.67896401882172,10.14119,0.486180514097214,-1892,3634,0.187295094132423,13.3648347854614,27.0753059387207,19.3267097473145,33.6715660095215,5.16891145706177,7.1480131149292,5.98458528518677,26.7850341796875,73.7637634277344,1.08809542655945,39.7911224365234,37.2040252685547,8.92183017730713,0,4.23999977111816,33.0200004577637,13.8000001907349
95.0,28.1499996185303,70.033332824707,0,43.2099990844727,0,6.19984232549677,1.69561553001404,9.40968,0.408062130212784,341,1772,0.200207978487015,12.585841178894,30.0076904296875,18.1355514526367,27.0881481170654,5.45712995529175,5.03750133514404,3.40060591697693,16.8862857818604,82.0393905639648,2.03654074668884,25.9450969696045,28.8823127746582,10.5196857452393,1,3.27999997138977,39.5299987792969,14.6999998092651
92.0,48.7900009155273,69.0100021362305,0,48.1300010681152,0,20.8575222917852,2.59001708030701,9.35423,-0.499939769506454,-119,0,0.194451510906219,18.1437397003174,30.1593132019043,13.3247880935669,24.4045829772949,5.06031560897827,3.04370880126953,4.50074911117554,7.94894313812256,69.0427398681641,10.1921691894531,47.9626159667969,22.0139331817627,8.49894142150879,1,8.75,15.9899997711182,9.0
100.0,23.849214553833,68.7912902832031,0,42.0226020812988,0,13.6332948203757,2.11359333992004,9.12517739162973,1.32048285007477,9152,224,0.10514722764492,15.1278514862061,22.3067207336426,10.6120624542236,12.48366355896,3.10180163383484,4.33854293823242,1.12803101539612,5.16513681411743,61.0170211791992,4.31838464736938,32.2610359191895,9.77462959289551,5.58090448379517,1,4.92901802062988,18.5814971923828,12.2920722961426
93.0,35.6500015258789,73.379997253418,0,45.4199981689453,0,-12.9334109881576,1.61342990398407,12.34634,0.362464159727097,-119,0,0.176673129200935,11.8315019607544,28.5588645935059,15.3613882064819,32.3818664550781,6.223557472229,7.05603647232056,5.03457498550415,32.6397857666016,80.4609527587891,0.901764452457428,31.5937099456787,25.0098056793213,11.7834768295288,1,4.01000022888184,36.1199989318848,14.3999996185303
92.7634735107422,64.2543563842773,83.7743072509766,0,46.7962989807129,0,11.3249602175015,2.19384860992432,11.1853043346576,0.105412125587463,40722,8835,0.203087344765663,17.3821907043457,29.0857639312744,14.6784887313843,25.7238330841064,4.40176296234131,8.6184139251709,1.21269965171814,1.38032674789429,67.9724349975586,2.65214133262634,42.1934089660645,28.0903854370117,8.00563335418701,1,2.25467920303345,51.3330116271973,17.7462730407715
91.2433242797852,12.6574945449829,64.7292022705078,0,41.620231628418,0,-4.12413334308837,1.72990441322327,8.67207455169156,0.28632840514183,109,23,0.210771352052689,14.3689107894897,23.4862327575684,11.7056531906128,28.6131343841553,7.02627372741699,4.9734582901001,2.35090637207031,14.1745119094849,77.3509063720703,2.0709536075592,20.1756114959717,18.894962310791,12.7780170440674,0,1.22294807434082,33.0252685546875,9.9301872253418
93.3449249267578,48.5707588195801,80.2383804321289,1,46.2489356994629,0,-3.95539117410777,1.72603678703308,9.31920846791925,0.0176678895950317,3196,1065,0.154150247573853,9.75128746032715,22.7770805358887,13.5637464523315,29.5809020996094,5.23860883712769,7.66778564453125,2.90868330001831,3.12073969841003,64.9470138549805,1.54153943061829,30.1196670532227,26.4177322387695,12.4708290100098,0,6.11075925827026,46.1163902282715,16.0252494812012
87.0,37.8699989318848,75.5233306884766,0,39.6599998474121,1,2.0969734403953,2.67276835441589,10.06751,-0.388065278530121,2775,0,0.162345960736275,14.8650331497192,22.5723838806152,5.21696329116821,20.5921440124512,3.29425978660584,4.61819076538086,2.88986945152283,1.57039391994476,36.4138946533203,1.94317030906677,26.5918521881104,18.9376354217529,8.59444332122803,1,2.71000003814697,42.2799987792969,17.7000007629395
91.0,26.5799999237061,72.336669921875,0,40.0400009155273,0,-12.6074164020176,2.24177289009094,10.61691,0.134079396724701,-1256,0,0.229626342654228,18.8056716918945,22.6364707946777,7.22565650939941,20.5305652618408,5.26506662368774,4.37416172027588,1.4021577835083,8.82107067108154,64.7516632080078,1.67288780212402,21.0582237243652,13.4151268005371,7.54132795333862,1,2.67000007629395,32.9799995422363,15.8999996185303
78.0,42.8899993896484,67.6866683959961,0,48.7599983215332,0,6.85509169263683,2.13653063774109,9.93787,0.473449051380157,120,81,0.186979502439499,16.8808746337891,36.064094543457,18.6807289123535,33.5694046020508,5.27520608901978,3.22289538383484,4.02374696731567,10.5074329376221,79.4472274780273,5.14540100097656,42.8687057495117,27.6020965576172,10.6556310653687,0,20.2700004577637,65.9199981689453,12.8000001907349
